ym,ret,src,index,sma10,above_sma,sma_rising,ret12,vol6,baa_aaa,baa_aaa_chg6,cpi_yoy,cpi_chg6,curve_inverted,hyoas,hyoas_chg6,vix,breadth,policy,s_TREND,s_MOM,s_CREDIT,s_POLICY,s_CURVE,s_INFL,s_VOL,score,zone
1947-12,0.0308,FF_market_TR,331.16254708455415,317.4111347575897,0.04332366077033356,True,0.03455465235529709,9.126015559925388,0.6600000000000001,0.0,,,,,,,,,100.0,50.0,100,,,,100.0,92.3076923076923,EASY
1948-01,-0.0386,FF_market_TR,318.37967276709037,317.6957293183072,0.0021528254416600667,True,-0.017949404843618955,9.381140655591967,0.6600000000000001,0.029999999999999805,,,,,,,,,50.0,0.0,100,,,,100.0,61.53846153846154,UNCERTAIN
1948-02,-0.0431,FF_market_TR,304.6575088708288,318.1132033679513,-0.042298447076900336,True,-0.050303977256047405,10.861795431695466,0.6799999999999997,0.06999999999999984,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
1948-03,0.0816,FF_market_TR,329.51756159468835,321.2991364922533,0.025578733862028802,True,0.04431803395674949,16.780513698930687,0.6999999999999997,0.07999999999999963,,,,,,,,,100.0,50.0,100,,,,50.0,88.46153846153847,EASY
1948-04,0.0373,FF_market_TR,341.80856664217026,324.1306283358326,0.05453954906113179,True,0.13753134161854041,17.18999825479922,0.6900000000000004,0.04000000000000048,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-05,0.0738,FF_market_TR,367.0340388603625,328.1773988882106,0.11840132837846018,True,0.2330720317282342,18.61695571246814,0.6200000000000001,-0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-06,-0.0001,FF_market_TR,366.99733545647643,332.7789275302054,0.10282624618160385,True,0.17066912697024428,18.842973226112704,0.5800000000000001,-0.08000000000000007,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-07,-0.0501,FF_market_TR,348.61076895010694,335.69587090510095,0.03847201936140876,True,0.06750369944229129,19.728472824828593,0.56,-0.10000000000000009,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-08,0.0034,FF_market_TR,349.79604556453734,337.9231553633805,0.035134882036685244,True,0.08976824907965741,17.2997583798156,0.6000000000000001,-0.07999999999999963,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-09,-0.0293,FF_market_TR,339.5470214294964,339.7511067220311,-0.0006006905893664038,True,0.06294015211175985,15.502490122557738,0.6100000000000003,-0.08999999999999941,,,,,,,,,50.0,100.0,100,,,,50.0,73.07692307692308,EASY
1948-10,0.06,FF_market_TR,359.9198427152662,342.6268362851024,0.05047183874346084,True,0.09891403612451533,16.879546202430927,0.6600000000000001,-0.03000000000000025,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1948-11,-0.0926,FF_market_TR,326.59126527983256,343.4479955363766,-0.04908088116868525,True,0.01657110447485488,18.056942155304164,0.69,0.06999999999999984,,,,,,,,,0.0,50.0,100,,,,50.0,42.30769230769231,UNCERTAIN
1948-12,0.033,FF_market_TR,337.36877703406697,346.71912235270037,-0.02696806929824236,True,0.018740736246143808,19.405933113354802,0.7399999999999998,0.1599999999999997,,,,,,,,,0.0,50.0,100,,,,50.0,42.30769230769231,UNCERTAIN
1949-01,0.0033,FF_market_TR,338.4820939982794,347.61557559305953,-0.026274661540115596,True,0.06313977603053478,18.371212262667928,0.75,0.18999999999999995,,,,,,,,,0.0,100.0,100,,,,50.0,50.0,UNCERTAIN
1949-02,-0.0284,FF_market_TR,328.8692025287283,346.32163918171534,-0.05039372270881903,False,0.07947184281666586,18.624951006646985,0.7400000000000002,0.14000000000000012,,,,,,,,,0.0,100.0,100,,,,50.0,50.0,UNCERTAIN
1949-03,0.0414,FF_market_TR,342.4843875134177,343.86667404702087,-0.004019832795469358,False,0.03935094037470077,19.44141250012458,0.77,0.1599999999999997,,,,,,,,,50.0,50.0,100,,,,50.0,65.38461538461539,UNCERTAIN
1949-04,-0.0178,FF_market_TR,336.3881654156788,340.8057570429411,-0.012962197779733065,False,-0.015858002857388587,16.892465776197405,0.75,0.08999999999999986,,,,,,,,,50.0,0.0,100,,,,50.0,57.69230769230769,UNCERTAIN
1949-05,-0.0283999999999999,FF_market_TR,326.8347415178736,338.6281542997177,-0.03482702968461926,False,-0.10952471184227852,10.668317580574751,0.7400000000000002,0.050000000000000266,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
1949-06,0.002,FF_market_TR,327.48841100090937,336.3973908433549,-0.026483498638650405,False,-0.10765452671863496,9.203140768237787,0.7600000000000002,0.020000000000000462,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
1949-07,0.0562999999999999,FF_market_TR,345.9260085402605,337.03528955443136,0.02637919310343695,True,-0.007701312320132825,12.692619902919963,0.79,0.040000000000000036,,,,,,,,,100.0,0.0,100,,,,100.0,84.61538461538461,EASY
1949-08,0.0269,FF_market_TR,355.23141816999345,336.5664470999041,0.055457016678043924,False,0.01553869082963466,11.652261583057596,0.7799999999999998,0.03999999999999959,,,,,,,,,50.0,50.0,100,,,,100.0,69.23076923076923,UNCERTAIN
1949-09,0.0317999999999999,FF_market_TR,366.5277772677992,340.5600982987007,0.07624991623746413,True,0.07946102935821253,11.167631799087927,0.77,0.0,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1949-10,0.0323,FF_market_TR,378.3666244735491,344.65988304264897,0.09779711271685532,True,0.051252472270266525,10.184994845359508,0.75,0.0,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1949-11,0.019,FF_market_TR,385.5555903385465,349.36723267667566,0.10358257523069314,True,0.18054470932709,6.181291127264592,0.75,0.009999999999999787,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1949-12,0.0521999999999999,FF_market_TR,405.6815921542185,357.04847163922466,0.13620873460602456,True,0.2024870698489487,5.083215517760377,0.73,-0.03000000000000025,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-01,0.0179,FF_market_TR,412.943292653779,364.09436215326076,0.1341655778782862,True,0.2199856358011012,4.322189260085681,0.6700000000000004,-0.11999999999999966,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-02,0.0157,FF_market_TR,419.42650234844336,372.3981958465373,0.12628500091146,True,0.2753596235932261,4.781803007234823,0.6600000000000001,-0.11999999999999966,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-03,0.0136,FF_market_TR,425.1307027803822,382.22779197278817,0.11224435195086069,True,0.24131411030736882,5.128528053935168,0.6600000000000001,-0.10999999999999988,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-04,0.0403,FF_market_TR,442.26347010243165,393.70529788294033,0.12333634441954855,True,0.3147414670665405,5.508193896369301,0.6299999999999999,-0.1200000000000001,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-05,0.0440999999999999,FF_market_TR,461.7672891339488,405.28942594230915,0.13935192871199886,True,0.4128464036271864,5.827919011105074,0.6400000000000001,-0.10999999999999988,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-06,-0.0584,FF_market_TR,434.8000794485262,413.24629207016244,0.05215724325169324,True,0.3276808120312962,12.810882873557158,0.6599999999999997,-0.07000000000000028,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-07,0.0146,FF_market_TR,441.1481606084747,420.70833040423,0.048584324880387886,True,0.27526739741262274,12.784116707852764,0.6699999999999999,-4.440892098500626e-16,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-08,0.0494999999999999,FF_market_TR,462.9849945585941,429.1701674127345,0.07879118753690029,True,0.3033334634185876,13.887158096601334,0.6200000000000001,-0.040000000000000036,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-09,0.0490999999999999,FF_market_TR,485.71755779142103,439.18636415802195,0.10594863008236954,True,0.3251862148405118,14.552723456453084,0.5699999999999998,-0.0900000000000003,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-10,-0.0006,FF_market_TR,485.4261272567462,447.1608176682747,0.08557393241207123,True,0.2829517612240702,14.548788265694151,0.5500000000000003,-0.07999999999999963,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-11,0.0286999999999999,FF_market_TR,499.3578571090148,455.80227411379826,0.09555806425033797,True,0.29516435404435826,13.99722401049579,0.5500000000000003,-0.08999999999999986,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1950-12,0.0565,FF_market_TR,527.5715760356741,466.6167814825214,0.13063138097924565,True,0.3004572705263875,7.853223541960329,0.5300000000000002,-0.12999999999999945,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-01,0.0583,FF_market_TR,558.3289989185539,479.9366110963386,0.16333904521920184,True,0.35207184340119446,7.832049540190611,0.5099999999999998,-0.16000000000000014,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-02,0.0151,FF_market_TR,566.7597668022241,492.3862407663179,0.1510471249565304,True,0.3512731399395024,8.350724519465363,0.5,-0.1200000000000001,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-03,-0.0204,FF_market_TR,555.1978675594587,501.7292986088688,0.10656856017545868,True,0.30594629822882435,10.8484837650245,0.4500000000000002,-0.11999999999999966,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-04,0.0499,FF_market_TR,582.9022411506758,516.5395147790838,0.1284756044268449,True,0.3179977107665508,10.566446895716652,0.48,-0.07000000000000028,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-05,-0.0221999999999999,FF_market_TR,569.9618113971308,529.4208798579493,0.07657599668161774,True,0.23430529794802557,13.036122122778687,0.5099999999999998,-0.04000000000000048,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-06,-0.025,FF_market_TR,555.7127661122025,538.6936570133101,0.03159329774412378,True,0.278088004990787,13.084795756908099,0.5500000000000003,0.020000000000000018,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-07,0.0707,FF_market_TR,595.0016586763352,549.6220671018016,0.08256508297387621,True,0.34875697510707204,14.26400364554076,0.5899999999999999,0.08000000000000007,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-08,0.044,FF_market_TR,621.181731658094,563.1976275419364,0.10295516401450033,True,0.3416886917692079,15.012261655060504,0.6200000000000001,0.1200000000000001,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1951-09,0.0081999999999999,FF_market_TR,626.2754218576904,575.889384016804,0.08749256235537084,True,0.28938188832496015,13.839381489069517,0.6200000000000001,0.16999999999999993,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-10,-0.0236999999999999,FF_market_TR,611.4326943596632,584.2754958492029,0.04648012573416116,True,0.2595792851427443,14.054687474291272,0.6099999999999999,0.1299999999999999,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-11,0.0068,FF_market_TR,615.5904366813088,590.0016396254783,0.04337072193913527,True,0.23276409476204418,13.091517864632813,0.6000000000000001,0.0900000000000003,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1951-12,0.0345,FF_market_TR,636.828306746814,597.0084936199373,0.0666989055472742,True,0.20709366401451468,11.499427811852204,0.6000000000000001,0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-01,0.016,FF_market_TR,647.017559654763,606.1904628294677,0.06735027904386648,True,0.15884641655366805,8.242057995428087,0.6099999999999999,0.020000000000000018,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-02,-0.025,FF_market_TR,630.842120663394,610.9844507807395,0.03250110515460669,True,0.11306793039092344,8.048920424504159,0.5999999999999996,-0.020000000000000462,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-03,0.0455,FF_market_TR,659.5454371535784,619.9428133563844,0.06388109184262425,True,0.18794663252726673,10.113312019313954,0.5499999999999998,-0.07000000000000028,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-04,-0.0484999999999999,FF_market_TR,627.55748345163,627.1272850903272,0.0006859825294331934,True,0.07660845875768585,12.390552852879487,0.5699999999999998,-0.040000000000000036,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1952-05,0.0333,FF_market_TR,648.4551476505692,632.4726339877504,0.02526988964257426,True,0.13771683415250235,13.038742270633314,0.56,-0.040000000000000036,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-06,0.0398,FF_market_TR,674.2636625270619,637.7808270746473,0.057202778609311444,True,0.2133312452838687,13.30343865322045,0.56,-0.040000000000000036,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-07,0.0106,FF_market_TR,681.4108573498488,643.2943706238632,0.05925201348959486,True,0.1452251391462387,13.268647255843376,0.5499999999999998,-0.06000000000000005,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-08,-0.0060999999999999,FF_market_TR,677.2542511200147,649.8765262998983,0.042127579181837405,True,0.09026749597456574,12.332856927735756,0.5699999999999998,-0.029999999999999805,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-09,-0.0186999999999999,FF_market_TR,664.5895966240705,654.7764422941744,0.014987030222885167,True,0.061177835548344994,11.516680077175018,0.5699999999999998,0.020000000000000018,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1952-10,-0.0052,FF_market_TR,661.1337307216254,657.2069846916555,0.005974900026073593,True,0.08128619359161471,8.107204203669726,0.5300000000000002,-0.03999999999999959,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1952-11,0.0604,FF_market_TR,701.0662080572116,662.6118495319005,0.05803451681776761,True,0.13885168820475613,10.587230043783876,0.5499999999999998,-0.010000000000000231,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1952-12,0.0309,FF_market_TR,722.7291538861793,671.800552854179,0.07580910854512934,True,0.13488855038210046,10.12047627337765,0.5399999999999996,-0.020000000000000462,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1953-01,-0.0018,FF_market_TR,721.4282414091842,677.9888332797395,0.06407097874947087,True,0.1150056604246188,10.311285079950027,0.4899999999999997,-0.06000000000000011,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1953-02,-0.0013,FF_market_TR,720.4903846953523,687.2821234041118,0.04831823811560798,True,0.1421088749395556,10.153480191540243,0.4599999999999999,-0.10999999999999993,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1953-03,-0.0125,FF_market_TR,711.4842548866604,693.5850341277209,0.02580681513904115,True,0.0787494155933155,9.752310495467228,0.4499999999999997,-0.12000000000000016,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1953-04,-0.0266999999999999,FF_market_TR,692.4876252811866,695.4074304031334,-0.004198697043334865,True,0.10346485149445472,11.038340454977828,0.4199999999999999,-0.11000000000000038,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1953-05,0.0069,FF_market_TR,697.2657898956268,696.9929236577111,0.000391490686137308,True,0.07527219488025416,6.704831094069428,0.4399999999999999,-0.10999999999999993,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1953-06,-0.0171,FF_market_TR,685.3425448884116,697.8017530345509,-0.01785493958987283,True,0.016431083235046717,4.255955826838478,0.4599999999999999,-0.07999999999999968,,,,,,,,,50.0,50.0,100,,,,100.0,69.23076923076923,UNCERTAIN
1953-07,0.0255,FF_market_TR,702.8187797830661,701.6246713504504,0.0017019191048646132,True,0.03141705507375869,6.490473018201394,0.5800000000000001,0.09000000000000036,,,,,,,,,50.0,50.0,100,,,,100.0,69.23076923076923,UNCERTAIN
1953-08,-0.0435,FF_market_TR,672.2461628625027,702.7359145645381,-0.04338721142625657,True,-0.007394694458144557,8.477546814969553,0.6099999999999999,0.14999999999999997,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
1953-09,0.0036,FF_market_TR,674.6662490488078,700.0959186636977,-0.03632312221363698,False,0.01516221812066254,8.722047924656248,0.5899999999999999,0.14000000000000018,,,,,,,,,0.0,50.0,100,,,,100.0,46.15384615384615,UNCERTAIN
1953-10,0.0472999999999999,FF_market_TR,706.5779626288164,698.4807995379615,0.01159253496475654,False,0.06873682251484703,11.005694889465184,0.6599999999999997,0.23999999999999982,,,,,,,,,50.0,100.0,50,,,,100.0,61.53846153846154,UNCERTAIN
1953-11,0.0291,FF_market_TR,727.1393813413148,699.0519135311746,0.04017937332902766,True,0.03719074316298454,11.588927474102167,0.6400000000000001,0.20000000000000023,,,,,,,,,100.0,50.0,50,,,,100.0,76.92307692307692,EASY
1953-12,0.0016,FF_market_TR,728.302804351461,699.8331554967854,0.04068062313290377,True,0.00771194912411044,10.919296680647525,0.6100000000000003,0.1500000000000004,,,,,,,,,100.0,50.0,100,,,,100.0,92.3076923076923,EASY
1954-01,0.0524,FF_market_TR,766.4658712994775,705.3313171380671,0.08667494647688168,True,0.06242842642578017,12.366976995207843,0.6499999999999999,0.06999999999999984,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-02,0.0174,FF_market_TR,779.8023774600886,714.0627923559574,0.09206415151142644,True,0.08232169925462007,7.474457839870389,0.6599999999999997,0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-03,0.0373,FF_market_TR,808.8890061393499,725.2251139803296,0.11536265160460157,True,0.1369035935562708,6.602063313843627,0.6499999999999999,0.06000000000000005,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-04,0.0435999999999999,FF_market_TR,844.1565668070255,741.106516172191,0.13904890644746604,True,0.2190204358731367,6.398399799949979,0.6200000000000001,-0.03999999999999959,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-05,0.0314,FF_market_TR,870.6630830047661,757.8909464943611,0.14879731316495426,True,0.2486817733236204,6.39688986930367,0.5900000000000003,-0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-06,0.0113,FF_market_TR,880.5015758427201,778.7164877923827,0.130708787660182,True,0.28476129551549234,5.412193640290405,0.5900000000000003,-0.020000000000000018,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-07,0.0504,FF_market_TR,924.8788552651932,803.7377484140213,0.15072218157006323,True,0.31595637719110004,5.237923252587795,0.6099999999999999,-0.040000000000000036,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-08,-0.0229,FF_market_TR,903.6991294796202,823.4498650991015,0.09745494872460836,True,0.3442979363862244,9.379042595062675,0.6200000000000001,-0.03999999999999959,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-09,0.0648,FF_market_TR,962.2588330698995,846.9618102719602,0.13613013172449584,True,0.4262738567796449,10.912627547937294,0.5800000000000001,-0.06999999999999984,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-10,-0.016,FF_market_TR,946.8626917407812,868.8177990108921,0.0898288373220939,True,0.3400682469886094,12.270054604605479,0.5899999999999999,-0.03000000000000025,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1954-11,0.0944,FF_market_TR,1036.246529841111,895.7958648650554,0.15678869537672324,True,0.4251002716007526,16.276112557978944,0.56,-0.03000000000000025,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1954-12,0.0556,FF_market_TR,1093.8618369002768,927.2018108090745,0.17974514733289304,True,0.5019327542948826,16.23850855220392,0.5500000000000003,-0.040000000000000036,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1955-01,0.0068,FF_market_TR,1101.3000973911985,956.4429199342592,0.1514540747156099,True,0.43685471020912936,16.588088497473116,0.52,-0.08999999999999986,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1955-02,0.0311,FF_market_TR,1135.5505304200647,985.5823162955633,0.1521620382640143,True,0.45620296018933826,13.971452322503906,0.54,-0.08000000000000007,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-03,-0.0006,FF_market_TR,1134.8692001018128,1012.0029280052677,0.12140900850823,True,0.4029974341205289,14.183298629021385,0.4599999999999999,-0.12000000000000016,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-04,0.0321,FF_market_TR,1171.298501425081,1041.0826205635037,0.1250773745421816,True,0.3875370369449964,12.0241889539378,0.4800000000000004,-0.10999999999999943,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-05,0.0107,FF_market_TR,1183.8313953903294,1066.9778745760175,0.10951822300977487,True,0.3596894349818769,7.234895990959374,0.4599999999999999,-0.10000000000000014,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-06,0.0664999999999999,FF_market_TR,1262.5561831837863,1102.8635799464341,0.1447981474237352,True,0.4339056485792263,8.483914190985185,0.4599999999999999,-0.09000000000000036,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-07,0.02,FF_market_TR,1287.807306847462,1135.4184273241904,0.13421385090816473,True,0.3924064752006957,8.018049638160129,0.4599999999999999,-0.06000000000000011,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-08,0.0037,FF_market_TR,1292.5721938827976,1169.989377538392,0.10477258913436849,True,0.43031253623880694,8.569116640587863,0.4500000000000002,-0.08999999999999986,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-09,-0.002,FF_market_TR,1289.9870494950321,1195.3634295037841,0.07915887139907563,True,0.3405821855431346,8.659801383403654,0.4599999999999999,0.0,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-10,-0.025,FF_market_TR,1257.7373732576564,1211.750983139522,0.03795036336507707,True,0.3283207631143863,10.585909502730502,0.4899999999999997,0.009999999999999287,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-11,0.072,FF_market_TR,1348.2944641322076,1236.450419813623,0.09045574535487111,True,0.3011329112377761,13.50771631327812,0.48,0.020000000000000073,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1955-12,0.0167,FF_market_TR,1370.8109816832155,1259.976464939938,0.08796554525211775,True,0.25318475829428455,11.267709616421616,0.4700000000000002,0.010000000000000286,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-01,-0.0280999999999999,FF_market_TR,1332.2911930979171,1279.7186642395486,0.04108131757975797,True,0.20974400733632836,12.645924244593596,0.4900000000000002,0.030000000000000304,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-02,0.0395999999999999,FF_market_TR,1385.0499243445945,1301.0938065315,0.06452733645463082,True,0.21971668124027444,13.466955112422403,0.5,0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-03,0.0679,FF_market_TR,1479.0948142075927,1330.6201484132262,0.11158305844941818,True,0.30331743435710323,15.212995760204487,0.5,0.04000000000000009,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1956-04,0.0047,FF_market_TR,1486.0465598343683,1352.9691860782843,0.09835950081156097,True,0.26871720404862076,13.395390251873948,0.4399999999999999,-0.04999999999999982,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-05,-0.0496999999999999,FF_market_TR,1412.1900458106004,1365.4074599745982,0.034262729044173046,True,0.19289795093242756,14.943130863376645,0.4500000000000002,-0.029999999999999805,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-06,0.0368,FF_market_TR,1464.1586394964304,1382.5661045359616,0.05901528664183053,True,0.15967800799506882,15.468440128209421,0.5,0.029999999999999805,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1956-07,0.0506,FF_market_TR,1538.2450666549496,1407.3919062519533,0.09297563800226283,True,0.19446834823492054,14.566000137306037,0.52,0.029999999999999805,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1956-08,-0.0301,FF_market_TR,1491.9438901486358,1430.8125579410512,0.04272490611597157,True,0.15424414760690408,16.13780158509826,0.5,0.0,,,,,,,,,100.0,100.0,100,,,,50.0,96.15384615384616,EASY
1956-09,-0.0496,FF_market_TR,1417.9434731972633,1437.7774588475568,-0.013794892615851206,True,0.09919202192946042,15.13227147522804,0.5100000000000002,0.010000000000000231,,,,,,,,,50.0,100.0,100,,,,50.0,73.07692307692308,EASY
1956-10,0.0077,FF_market_TR,1428.8616379408825,1443.5825244733235,-0.01019746795411769,True,0.13605723128032565,15.190050691159666,0.5800000000000001,0.14000000000000018,,,,,,,,,50.0,100.0,100,,,,50.0,73.07692307692308,EASY
1956-11,0.0056,FF_market_TR,1436.8632631133514,1454.0397314748668,-0.011812929172226205,True,0.06568950725326062,13.234427830473077,0.5500000000000003,0.10000000000000009,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1956-12,0.034,FF_market_TR,1485.7166140592053,1464.1064004463278,0.014760002146216866,True,0.08382310465218001,13.070247128497622,0.6200000000000001,0.1200000000000001,,,,,,,,,50.0,100.0,100,,,,100.0,76.92307692307692,EASY
1957-01,-0.0331,FF_market_TR,1436.5393941338455,1459.8508584389533,-0.0159683875721629,False,0.07824730927893064,10.947206036245072,0.7200000000000002,0.20000000000000018,,,,,,,,,50.0,100.0,50,,,,100.0,61.53846153846154,UNCERTAIN
1957-02,-0.0182,FF_market_TR,1410.3943771606096,1452.2856401715776,-0.028845057647212458,False,0.018298584311325916,10.569578988777202,0.7999999999999998,0.2999999999999998,,,,,,,,,0.0,50.0,50,,,,100.0,30.76923076923077,HARD
1957-03,0.0236,FF_market_TR,1443.6796844616,1455.4346040366775,-0.008076570079119327,True,-0.023943786027649572,8.717476699137219,0.7699999999999996,0.25999999999999934,,,,,,,,,50.0,0.0,50,,,,100.0,46.15384615384615,UNCERTAIN
1957-04,0.0451,FF_market_TR,1508.7896382308181,1459.897703910116,0.033489972749291,True,0.01530441845576136,10.57961814055688,0.7700000000000005,0.1900000000000004,,,,,,,,,100.0,50.0,100,,,,100.0,92.3076923076923,EASY
1957-05,0.0371,FF_market_TR,1564.7657338091813,1462.5497706255392,0.06988887847551606,True,0.1080418945390611,11.219470575744657,0.7799999999999994,0.2299999999999991,,,,,,,,,100.0,100.0,50,,,,100.0,84.61538461538461,EASY
1957-06,-0.005,FF_market_TR,1556.9419051401355,1469.0495721246891,0.05982938539529847,True,0.0633696808124673,10.96633575995192,0.7199999999999998,0.09999999999999964,,,,,,,,,100.0,100.0,100,,,,100.0,100.0,EASY
1957-07,0.0096,FF_market_TR,1571.8885474294807,1484.4440795479109,0.05890721589741599,True,0.02187133994695123,8.483829324072952,0.7400000000000002,0.020000000000000018,,,,,,,,,100.0,50.0,100,,,,100.0,92.3076923076923,EASY
1957-08,-0.0486,FF_market_TR,1495.4947640244081,1491.1073921562636,0.0029423580697296448,True,0.002380031782172942,11.8084308864472,0.7200000000000006,-0.07999999999999918,,,,,,,,,50.0,50.0,100,,,,100.0,69.23076923076923,UNCERTAIN
1957-09,-0.0572,FF_market_TR,1409.952463522212,1488.4163121971496,-0.05271633213903171,False,-0.005635633455142397,14.779347752861097,0.8099999999999996,0.040000000000000036,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
1957-10,-0.0403,FF_market_TR,1353.1313792422668,1475.1577887154558,-0.0827209200308312,False,-0.05300041423727331,12.901069723088881,0.8900000000000006,0.1200000000000001,,,,,,,,,0.0,0.0,100,,,,100.0,38.46153846153846,HARD
