ym,equity,in_mkt
1999-11,10.472041753907192,True
1999-12,10.01860234596301,True
2000-01,10.307138093526746,True
2000-02,10.891552823429711,True
2000-03,10.244594585717985,True
2000-04,9.84300647795784,True
2000-05,10.339094004446915,True
2000-06,10.129210396156642,True
2000-07,10.891939938987237,True
2000-08,10.353878106001268,True
2000-09,10.12609278766924,True
2000-10,10.12609278766924,False
2000-11,10.12609278766924,False
2000-12,10.12609278766924,False
2001-01,10.12609278766924,False
2001-02,10.12609278766924,False
2001-03,10.12609278766924,False
2001-04,10.12609278766924,False
2001-05,10.12609278766924,False
2001-06,10.12609278766924,False
2001-07,10.12609278766924,False
2001-08,10.12609278766924,False
2001-09,10.12609278766924,False
2001-10,10.12609278766924,False
2001-11,10.12609278766924,False
2001-12,10.12609278766924,False
2002-01,10.12609278766924,False
2002-02,10.12609278766924,False
2002-03,10.12609278766924,False
2002-04,10.12609278766924,False
2002-05,10.12609278766924,False
2002-06,10.12609278766924,False
2002-07,10.12609278766924,False
2002-08,10.12609278766924,False
2002-09,10.12609278766924,False
2002-10,10.12609278766924,False
2002-11,10.12609278766924,False
2002-12,10.12609278766924,False
2003-01,10.12609278766924,False
2003-02,10.12609278766924,False
2003-03,10.12609278766924,False
2003-04,10.12609278766924,False
2003-05,10.280009398041813,True
2003-06,10.528785625474425,True
2003-07,10.782529359048356,True
2003-08,10.657452018483394,True
2003-09,11.312885317620124,True
2003-10,11.473528289130329,True
2003-11,11.974921475365324,True
2003-12,12.240764732118434,True
2004-01,12.419479897207362,True
2004-02,12.266720294471712,True
2004-03,12.052052689318458,True
2004-04,12.200292937397075,True
2004-05,12.436978620382579,True
2004-06,11.94447426701543,True
2004-07,11.96716876812276,True
2004-08,12.171807354057657,True
2004-09,12.359253187310147,True
2004-10,12.938902161794992,True
2004-11,13.403408749403432,True
2004-12,13.054920121918943,True
2005-01,13.322545984418282,True
2005-02,13.08806917509252,True
2005-03,12.7739555148903,True
2005-04,13.270862384419532,True
2005-05,13.377029283494888,True
2005-06,13.933513701688277,True
2005-07,13.805325375632744,True
2005-08,13.91300691356268,True
2005-09,13.669529292575335,True
2005-10,14.205374840844287,True
2005-11,14.215318603232877,True
2005-12,14.697217903882471,True
2006-01,14.703096791044024,True
2006-02,14.972163462320129,True
2006-03,15.135360044059418,True
2006-04,14.660109738675953,True
2006-05,14.66743979354529,True
2006-06,14.611703522329817,True
2006-07,14.969690258626898,True
2006-08,15.306508289446002,True
2006-09,15.863665191181836,True
2006-10,16.201561259754012,True
2006-11,16.407321087752887,True
2006-12,16.70921579576754,True
2007-01,16.445210186194412,True
2007-02,16.627752019261173,True
2007-03,17.281222673618135,True
2007-04,17.911987301205198,True
2007-05,17.632560299306398,True
2007-06,17.045396041339494,True
2007-07,17.273804348293446,True
2007-08,17.885297022223035,True
2007-09,18.264465319094164,True
2007-10,17.444390826266837,True
2007-11,17.339724481309236,True
2007-12,16.27333142570872,True
2008-01,15.79164081550774,True
2008-02,15.79164081550774,False
2008-03,15.79164081550774,False
2008-04,15.79164081550774,False
2008-05,15.79164081550774,False
2008-06,15.79164081550774,False
2008-07,15.79164081550774,False
2008-08,15.79164081550774,False
2008-09,15.79164081550774,False
2008-10,15.79164081550774,False
2008-11,15.79164081550774,False
2008-12,15.79164081550774,False
2009-01,15.79164081550774,False
2009-02,15.79164081550774,False
2009-03,15.79164081550774,False
2009-04,15.79164081550774,False
2009-05,15.79164081550774,False
2009-06,15.79164081550774,False
2009-07,15.79164081550774,False
2009-08,16.437518924862005,True
2009-09,16.011787184708076,True
2009-10,16.902042552177846,True
2009-11,17.368538926617955,True
2009-12,16.78495601868359,True
2010-01,17.355644523318833,True
2010-02,18.452521257192583,True
2010-03,18.823416934462152,True
2010-04,17.340131680026534,True
2010-05,16.377754371785063,True
2010-06,17.514370525186944,True
2010-07,16.680686488188048,True
2010-08,18.273692047810005,True
2010-09,18.984538668469813,True
2010-10,19.10034435434748,True
2010-11,20.404897873749416,True
2010-12,20.812995831224406,True
2011-01,21.54145068531726,True
2011-02,21.640541358469715,True
2011-03,22.268117057865336,True
2011-04,21.985311971230445,True
2011-05,21.600569011733914,True
2011-06,21.090795583056995,True
2011-07,19.829566007190188,True
2011-08,18.324501947244453,True
2011-09,18.324501947244453,False
2011-10,18.324501947244453,False
2011-11,18.324501947244453,False
2011-12,18.324501947244453,False
2012-01,18.324501947244453,False
2012-02,18.894393957803754,True
2012-03,18.733791609162424,True
2012-04,17.576043287716185,True
2012-05,18.259751371608345,True
2012-06,18.40400340744405,True
2012-07,18.875145894674617,True
2012-08,19.3923248921887,True
2012-09,19.052959206575398,True
2012-10,19.203477584307343,True
2012-11,19.431998967560595,True
2012-12,20.514361310053722,True
2013-01,20.778996570953414,True
2013-02,21.616390132762838,True
2013-03,21.951444179820662,True
2013-04,22.566084616855637,True
2013-05,22.295291601453368,True
2013-06,23.554975576935483,True
2013-07,22.91663573880053,True
2013-08,23.78059290615331,True
2013-09,24.774621689630518,True
2013-10,25.547589886346987,True
2013-11,26.26547716215334,True
2013-12,25.393463320369847,True
2014-01,26.574259364767045,True
2014-02,26.688528680035542,True
2014-03,26.637820475543474,True
2014-04,27.18655957733967,True
2014-05,27.896128782308235,True
2014-06,27.32704775514915,True
2014-07,28.48571457996747,True
2014-08,27.92454600274211,True
2014-09,28.62824456201121,True
2014-10,29.3582647983425,True
2014-11,29.34064983946349,True
2014-12,28.428155629456178,True
2015-01,30.17080156954184,True
2015-02,29.832888591962973,True
2015-03,30.008902634655556,True
2015-04,30.417023710486873,True
2015-05,29.951643247716426,True
2015-06,30.41289855373126,True
2015-07,28.575959481085892,True
2015-08,27.695819929068445,True
2015-09,27.695819929068445,False
2015-10,27.695819929068445,False
2015-11,27.695819929068445,False
2015-12,27.695819929068445,False
2016-01,27.695819929068445,False
2016-02,27.695819929068445,False
2016-03,27.695819929068445,False
2016-04,27.695819929068445,False
2016-05,27.695819929068445,False
2016-06,28.795343980252465,True
2016-07,28.945079768949782,True
2016-08,29.023231484325944,True
2016-09,28.442766854639423,True
2016-10,29.82792960046036,True
2016-11,30.379746298068877,True
2016-12,30.981265274770635,True
2017-01,32.099688951189854,True
2017-02,32.16388832909223,True
2017-03,32.530556656043885,True
2017-04,32.89489889059158,True
2017-05,33.171216041272544,True
2017-06,33.81473763247323,True
2017-07,33.89927447655441,True
2017-08,34.78065561294482,True
2017-09,35.594522954287726,True
2017-10,36.733547688824935,True
2017-11,37.155983487246424,True
2017-12,39.270158947670744,True
2018-01,37.8799953209232,True
2018-02,37.035271425266615,True
2018-03,37.19452309239526,True
2018-04,38.232250286673086,True
2018-05,38.469290238450455,True
2018-06,39.75801146143855,True
2018-07,41.18929987405034,True
2018-08,41.275797403785845,True
2018-09,38.184240178242284,True
2018-10,38.89828546957541,True
2018-11,41.9589739068069,True
2019-01,43.20636931095919,True
2019-02,43.980812707168184,True
2019-03,45.70984952623385,True
2019-04,42.703159546602194,True
2019-05,45.64669615771912,True
2019-06,46.24595490269189,True
2019-07,45.40928914585782,True
2019-08,46.189473757386324,True
2019-09,47.1332054215304,True
2019-10,48.737952687327514,True
2019-11,50.13136116217359,True
2019-12,50.04974280384742,True
2020-01,45.840035462803556,True
2020-02,40.104561358601416,True
2020-03,40.104561358601416,False
2020-04,40.104561358601416,False
2020-05,40.104561358601416,False
2020-06,42.31437470409164,True
2020-07,45.27911813705367,True
2020-08,43.50291096928886,True
2020-09,42.299369239707346,True
2020-10,46.84848273972811,True
2020-11,48.587564318886955,True
2020-12,48.046462098891304,True
2021-01,49.300065162237665,True
2021-02,51.392292584233736,True
2021-03,54.08654958592375,True
2021-04,54.38329557986828,True
2021-05,55.5913648202554,True
2021-06,56.855963266986805,True
2021-07,58.504235915130366,True
2021-08,55.72123970165049,True
2021-09,59.57402203976913,True
2021-10,59.0775481405716,True
2021-11,61.654089861315875,True
2021-12,58.412004052147616,True
2022-01,56.58017318019965,True
2022-02,56.58017318019965,False
2022-03,56.58017318019965,False
2022-04,56.58017318019965,False
2022-05,56.58017318019965,False
2022-06,56.58017318019965,False
2022-07,56.58017318019965,False
2022-08,56.58017318019965,False
2022-09,56.58017318019965,False
2022-10,56.58017318019965,False
2022-11,56.58017318019965,False
2022-12,56.58017318019965,False
2023-01,56.58017318019965,False
2023-02,56.58017318019965,False
2023-03,56.58017318019965,False
2023-04,56.58017318019965,False
2023-05,56.58017318019965,False
2023-06,56.58017318019965,False
2023-07,56.58017318019965,False
2023-08,53.82362724902835,True
2023-09,52.64060072923009,True
2023-10,52.64060072923009,False
2023-11,54.96885077637014,True
2023-12,55.842621595427495,True
2024-01,58.73083634974242,True
2024-02,60.552594343366636,True
2024-03,58.03269553968577,True
2024-04,60.81949664050946,True
2024-05,62.92809393361056,True
2024-06,63.64052484938643,True
2024-07,65.09373640680047,True
2024-08,66.40842613296856,True
2024-09,65.75119651267258,True
2024-10,69.51882898265971,True
2024-11,67.78154395268217,True
2024-12,69.61275185492717,True
2025-01,68.62131814926236,True
2025-02,64.67252401644772,True
2025-03,64.17940012634664,True
2025-04,64.17940012634664,False
2025-05,64.17940012634664,False
2025-06,65.56994776218352,True
2025-07,66.82013738390029,True
2025-08,69.1804689109605,True
2025-09,70.74995491409861,True
2025-10,70.84190647972335,True
2025-11,71.3891682724348,True
2025-12,72.2445428179922,True
2026-01,70.56978539067374,True
2026-02,67.12089056883798,True
2026-03,77.61566956299036,True
2026-04,85.7613210081665,True
2026-05,85.60064494740091,True
2026-06,84.32484931727822,True
